Date Published,General Address,Status,Condition,Article ID,Price Per SQMT
2023-10-23,ისანი,ახალი აშენებული,ახალი რემონტით,1,1562.5
2023-10-27,საბურთალო,ახალი აშენებული,გარემონტებული,1,2500.0
2023-10-28,მუხიანი,ძველი აშენებული,გარემონტებული,1,882.35
2023-10-29,ლისის ტბის დასახლება,ახალი აშენებული,სარემონტო,1,2246.38
2023-10-29,მუხიანი,ძველი აშენებული,ძველი რემონტით,1,1150.0
2023-10-29,ნავთლუღი,ახალი აშენებული,ახალი რემონტით,1,1293.33
2023-10-29,ნაძალადევი,ახალი აშენებული,თეთრი კარკასი,1,1196.08
2023-10-29,ნაძალადევი,მშენებარე,თეთრი კარკასი,1,1147.06
2023-10-29,ორთაჭალა,ახალი აშენებული,ახალი რემონტით,2,1292.7450000000001
2023-10-29,ორთაჭალა,ახალი აშენებული,მწვანე კარკასი,1,2809.25
2023-10-29,ორთაჭალა,ძველი აშენებული,ახალი რემონტით,2,1454.03
2023-10-29,ორთაჭალა,ძველი აშენებული,გარემონტებული,1,1058.82
2023-10-29,საბურთალო,ახალი აშენებული,ახალი რემონტით,1,1677.02
2023-10-29,საბურთალო,ახალი აშენებული,გარემონტებული,2,1541.665
2023-10-29,საბურთალო,ახალი აშენებული,თეთრი კარკასი,1,1453.33
2023-10-29,საბურთალო,ახალი აშენებული,მწვანე კარკასი,1,1453.33
2023-10-29,საბურთალო,ახალი აშენებული,სარემონტო,1,1155.41
2023-10-29,საბურთალო,ძველი აშენებული,ახალი რემონტით,1,1361.11
2023-10-29,საბურთალო,ძველი აშენებული,გარემონტებული,1,1093.75
2023-10-29,საბურთალო,ძველი აშენებული,ძველი რემონტით,2,1420.73
2023-10-29,სამგორი,ახალი აშენებული,ახალი რემონტით,3,1228.26
2023-10-29,სამგორი,ახალი აშენებული,გარემონტებული,1,1248.3
2023-10-29,სამგორი,ძველი აშენებული,გარემონტებული,1,1142.86
2023-10-29,სამგორი,ძველი აშენებული,მწვანე კარკასი,1,1083.33
2023-10-29,სამგორი,ძველი აშენებული,ძველი რემონტით,1,867.92
2023-10-29,სანზონა,ახალი აშენებული,ახალი რემონტით,1,1592.59
2023-10-29,სოლოლაკი,ახალი აშენებული,ახალი რემონტით,2,2456.935
2023-10-29,ლისის ტბის დასახლება,ახალი აშენებული,ახალი რემონტით,1,1333.33
2023-10-29,ისანი,ძველი აშენებული,ძველი რემონტით,1,804.6
2023-10-29,საბურთალო,მშენებარე,თეთრი კარკასი,1,990.2
2023-10-29,ისანი,ახალი აშენებული,ახალი რემონტით,7,1350.88
2023-10-29,ისანი,ახალი აშენებული,სარემონტო,1,1289.47
2023-10-29,ავლაბარი,ახალი აშენებული,ახალი რემონტით,2,1702.835
2023-10-29,გლდანი,ახალი აშენებული,ახალი რემონტით,1,1180.0
2023-10-29,გლდანი,მშენებარე,მწვანე კარკასი,1,1328.57
2023-10-29,გლდანი,ძველი აშენებული,ახალი რემონტით,1,1142.86
2023-10-29,გლდანი,ძველი აშენებული,გარემონტებული,1,1333.33
2023-10-29,გლდანი,ძველი აშენებული,ძველი რემონტით,2,965.0
2023-10-29,დიდი დიღომი,ახალი აშენებული,ახალი რემონტით,6,1235.715
2023-10-29,დიდი დიღომი,ახალი აშენებული,მწვანე კარკასი,1,796.3
2023-10-29,დიდი დიღომი,მშენებარე,თეთრი კარკასი,1,850.24
2023-10-29,დიდუბე,ახალი აშენებული,ახალი რემონტით,1,1470.59
2023-10-29,დიდუბე,ძველი აშენებული,ახალი რემონტით,1,1071.43
2023-10-29,გლდანი,ძველი აშენებული,სარემონტო,2,932.2049999999999
2023-10-29,დიღმის მასივი,ახალი აშენებული,გარემონტებული,2,1396.675
2023-10-29,თემქა,ახალი აშენებული,ახალი რემონტით,1,1114.29
2023-10-29,დიღმის მასივი,ახალი აშენებული,ახალი რემონტით,1,988.76
2023-10-29,ვარკეთილი,ძველი აშენებული,ძველი რემონტით,1,1023.08
2023-10-29,ვარკეთილი,ძველი აშენებული,გარემონტებული,1,895.83
2023-10-29,ვარკეთილი,ახალი აშენებული,ახალი რემონტით,1,1366.67
2023-10-29,ვაჟა-ფშაველა,ძველი აშენებული,ახალი რემონტით,2,1752.38
2023-10-29,ვაჟა-ფშაველა,ძველი აშენებული,ძველი რემონტით,1,1222.22
2023-10-29,ვაკე,ახალი აშენებული,ახალი რემონტით,3,1935.48
2023-10-29,ვაზისუბანი,ძველი აშენებული,გარემონტებული,2,796.685
2023-10-29,ვაზისუბანი,ახალი აშენებული,მწვანე კარკასი,1,850.0
2023-10-29,ვაზისუბანი,ახალი აშენებული,ახალი რემონტით,3,1250.0
2023-10-29,დიღომი,ძველი აშენებული,ძველი რემონტით,1,1133.33
2023-10-30,ნავთლუღი,ძველი აშენებული,ძველი რემონტით,1,867.92
2023-10-30,მუხიანი,ახალი აშენებული,მწვანე კარკასი,2,987.8299999999999
2023-10-30,მთაწმინდა,ძველი აშენებული,ძველი რემონტით,3,2000.0
2023-10-30,მუხიანი,მშენებარე,თეთრი კარკასი,1,1280.39
2023-10-30,ნავთლუღი,ახალი აშენებული,ახალი რემონტით,1,1320.0
2023-10-30,მუხიანი,ახალი აშენებული,ახალი რემონტით,2,1153.855
2023-10-30,ნაძალადევი,ახალი აშენებული,ახალი რემონტით,10,1328.8249999999998
2023-10-30,ნუცუბიძის პლატო,ახალი აშენებული,სარემონტო,1,651.85
2023-10-30,ნუცუბიძის პლატო,ახალი აშენებული,ახალი რემონტით,5,1505.38
2023-10-30,ნუცუბიძის პლატო,ახალი აშენებული,გარემონტებული,1,1505.38
2023-10-30,ნუცუბიძის პლატო,ახალი აშენებული,თეთრი კარკასი,1,1131.84
2023-10-30,ნუცუბიძის პლატო,ახალი აშენებული,მწვანე კარკასი,1,1240.74
2023-10-30,ნუცუბიძის პლატო,მშენებარე,თეთრი კარკასი,1,1149.02
2023-10-30,მთაწმინდა,ძველი აშენებული,სარემონტო,1,1923.08
2023-10-30,ნუცუბიძის პლატო,ძველი აშენებული,გარემონტებული,2,953.845
2023-10-30,ნაძალადევი,ახალი აშენებული,გარემონტებული,1,1380.95
2023-10-30,მთაწმინდა,ახალი აშენებული,ახალი რემონტით,3,2944.44
2023-10-30,თემქა,ძველი აშენებული,გარემონტებული,1,1088.89
2023-10-30,ლისის ტბის დასახლება,ახალი აშენებული,შავი კარკასი,6,846.15
2023-10-30,ნუცუბიძის პლატო,ძველი აშენებული,ძველი რემონტით,1,1000.0
2023-10-30,ვერა,ძველი აშენებული,მიმდინარე რემონტი,1,2500.0
2023-10-30,ვეძისი,ახალი აშენებული,ახალი რემონტით,2,1635.0149999999999
2023-10-30,ვეძისი,ძველი აშენებული,მიმდინარე რემონტი,1,1250.0
2023-10-30,თემქა,ახალი აშენებული,ახალი რემონტით,1,1400.0
2023-10-30,თემქა,ძველი აშენებული,ძველი რემონტით,2,761.665
2023-10-30,ისანი,ახალი აშენებული,ახალი რემონტით,18,1484.85
2023-10-30,ისანი,ახალი აშენებული,მწვანე კარკასი,1,1384.62
2023-10-30,ისანი,ძველი აშენებული,ახალი რემონტით,1,904.76
2023-10-30,ისანი,ძველი აშენებული,გარემონტებული,1,904.76
2023-10-30,ისანი,ძველი აშენებული,მიმდინარე რემონტი,1,534.88
2023-10-30,ისანი,ძველი აშენებული,ძველი რემონტით,3,1092.11
2023-10-30,ლისის ტბის დასახლება,ახალი აშენებული,ახალი რემონტით,8,1531.8200000000002
2023-10-30,ლისის ტბის დასახლება,ახალი აშენებული,თეთრი კარკასი,2,1750.0
2023-10-30,ლისის ტბის დასახლება,ახალი აშენებული,მწვანე კარკასი,1,1300.12
2023-10-30,ლისის ტბის დასახლება,მშენებარე,თეთრი კარკასი,2,1177.82
2023-10-30,ორთაჭალა,ახალი აშენებული,ახალი რემონტით,11,1375.0
2023-10-30,სოლოლაკი,ძველი აშენებული,გარემონტებული,1,1809.52
2023-10-30,ორთაჭალა,ახალი აშენებული,მიმდინარე რემონტი,1,1323.53
2023-10-30,სანზონა,ახალი აშენებული,ახალი რემონტით,5,1444.44
2023-10-30,სანზონა,ახალი აშენებული,თეთრი კარკასი,1,956.52
2023-10-30,სანზონა,ახალი აშენებული,მწვანე კარკასი,1,1363.64
2023-10-30,სანზონა,ძველი აშენებული,გარემონტებული,1,1200.0
2023-10-30,სოლოლაკი,ახალი აშენებული,შავი კარკასი,1,2013.42
2023-10-30,სოლოლაკი,ძველი აშენებული,ახალი რემონტით,2,1941.025
2023-10-30,ვერა,ძველი აშენებული,გარემონტებული,1,2449.54
2023-10-30,სოფელი დიღომი,ახალი აშენებული,ახალი რემონტით,1,1285.71
2023-10-30,ფონიჭალა,ძველი აშენებული,ძველი რემონტით,1,704.55
2023-10-30,ჩუღურეთი,ახალი აშენებული,ახალი რემონტით,1,1488.89
2023-10-30,ჩუღურეთი,ახალი აშენებული,გარემონტებული,1,1297.3
2023-10-30,ჩუღურეთი,ძველი აშენებული,ახალი რემონტით,2,1240.35
2023-10-30,ჩუღურეთი,ძველი აშენებული,გარემონტებული,1,2320.0
2023-10-30,ჩუღურეთი,ძველი აშენებული,სარემონტო,1,1511.63
2023-10-30,ჩუღურეთი,ძველი აშენებული,ძველი რემონტით,5,1375.0
2023-10-30,სამგორი,ძველი აშენებული,ძველი რემონტით,4,1021.095
2023-10-30,სამგორი,ძველი აშენებული,გარემონტებული,1,762.5
2023-10-30,სამგორი,ძველი აშენებული,ახალი რემონტით,1,650.0
2023-10-30,სამგორი,მშენებარე,თეთრი კარკასი,1,750.62
2023-10-30,ორთაჭალა,ძველი აშენებული,ძველი რემონტით,2,1144.925
2023-10-30,საბურთალო,ახალი აშენებული,ახალი რემონტით,64,1869.4450000000002
2023-10-30,საბურთალო,ახალი აშენებული,გარემონტებული,5,1654.41
2023-10-30,საბურთალო,ახალი აშენებული,თეთრი კარკასი,8,1658.45
2023-10-30,საბურთალო,ახალი აშენებული,მიმდინარე რემონტი,2,1584.09
2023-10-30,საბურთალო,ახალი აშენებული,მწვანე კარკასი,6,1792.995
2023-10-30,საბურთალო,ახალი აშენებული,სარემონტო,3,1873.24
2023-10-30,ორთაჭალა,ახალი აშენებული,თეთრი კარკასი,2,1253.705
2023-10-30,საბურთალო,ახალი აშენებული,შავი კარკასი,1,1300.0
2023-10-30,საბურთალო,ძველი აშენებული,ახალი რემონტით,17,1500.0
2023-10-30,საბურთალო,ძველი აშენებული,გარემონტებული,3,1311.48
2023-10-30,საბურთალო,ძველი აშენებული,სარემონტო,2,1181.675
2023-10-30,საბურთალო,ძველი აშენებული,ძველი რემონტით,7,1165.05
2023-10-30,სამგორი,ახალი აშენებული,ახალი რემონტით,6,1247.1
2023-10-30,სამგორი,ახალი აშენებული,თეთრი კარკასი,1,835.44
2023-10-30,სამგორი,ახალი აშენებული,მწვანე კარკასი,1,833.33
2023-10-30,საბურთალო,მშენებარე,თეთრი კარკასი,2,1200.0
2023-10-30,ვერა,ძველი აშენებული,ახალი რემონტით,3,2846.15
2023-10-30,თემქა,ძველი აშენებული,ახალი რემონტით,1,911.76
2023-10-30,ვერა,ახალი აშენებული,ახალი რემონტით,4,2244.1549999999997
2023-10-30,დიდი დიღომი,ახალი აშენებული,მწვანე კარკასი,8,933.335
2023-10-30,დიდი დიღომი,ახალი აშენებული,შავი კარკასი,3,698.15
2023-10-30,დიდი დიღომი,მშენებარე,თეთრი კარკასი,1,770.24
2023-10-30,დიდი დიღომი,მშენებარე,მწვანე კარკასი,1,1039.06
2023-10-30,დიდი დიღომი,მშენებარე,შავი კარკასი,1,69.82
2023-10-30,დიდი დიღომი,ძველი აშენებული,ახალი რემონტით,1,1026.32
2023-10-30,დიდი დიღომი,ძველი აშენებული,ძველი რემონტით,2,857.14
2023-10-30,დიდუბე,ახალი აშენებული,ახალი რემონტით,5,1437.5
2023-10-30,დიდუბე,ახალი აშენებული,თეთრი კარკასი,4,1177.085
2023-10-30,დიდუბე,ახალი აშენებული,მწვანე კარკასი,1,1285.71
2023-10-30,დიდუბე,ახალი აშენებული,შავი კარკასი,2,1107.845
2023-10-30,დიდუბე,მშენებარე,თეთრი კარკასი,2,1041.06
2023-10-30,დიდუბე,ძველი აშენებული,ახალი რემონტით,1,1025.0
2023-10-30,დიდუბე,ძველი აშენებული,გარემონტებული,1,833.33
2023-10-30,დიდუბე,ძველი აშენებული,ძველი რემონტით,3,1095.24
2023-10-30,დიდი დიღომი,ახალი აშენებული,თეთრი კარკასი,3,927.03
2023-10-30,დიდი დიღომი,ახალი აშენებული,გარემონტებული,1,701.92
2023-10-30,დიდი დიღომი,ახალი აშენებული,ახალი რემონტით,46,1210.225
2023-10-30,გლდანი,ძველი აშენებული,ძველი რემონტით,9,894.74
2023-10-30,ავლაბარი,ახალი აშენებული,ახალი რემონტით,2,2548.385
2023-10-30,აფრიკის დასახლება,ძველი აშენებული,გარემონტებული,1,788.46
2023-10-30,ვერა,ახალი აშენებული,შავი კარკასი,2,1251.085
2023-10-30,აფრიკის დასახლება,ძველი აშენებული,ძველი რემონტით,1,600.0
2023-10-30,ბაგები,ახალი აშენებული,ახალი რემონტით,4,1654.165
2023-10-30,ბაგები,ახალი აშენებული,გარემონტებული,1,1492.54
2023-10-30,ბაგები,ძველი აშენებული,ძველი რემონტით,1,1242.42
2023-10-30,დიღმის მასივი,ახალი აშენებული,ახალი რემონტით,24,1358.165
2023-10-30,გლდანი,ახალი აშენებული,ახალი რემონტით,13,1200.0
2023-10-30,გლდანი,ახალი აშენებული,მიმდინარე რემონტი,1,823.53
2023-10-30,გლდანი,ახალი აშენებული,მწვანე კარკასი,3,944.72
2023-10-30,გლდანი,მშენებარე,მწვანე კარკასი,1,1049.11
2023-10-30,გლდანი,ძველი აშენებული,ახალი რემონტით,3,583.33
2023-10-30,გლდანი,ძველი აშენებული,გარემონტებული,2,899.04
2023-10-30,გლდანი,ძველი აშენებული,მიმდინარე რემონტი,1,842.11
2023-10-30,გლდანი,ძველი აშენებული,სარემონტო,3,962.26
2023-10-30,გლდანი,ახალი აშენებული,თეთრი კარკასი,1,1029.41
2023-10-30,დიღმის მასივი,ახალი აშენებული,გარემონტებული,2,1445.19
2023-10-30,აფრიკის დასახლება,ძველი აშენებული,სარემონტო,1,616.44
2023-10-30,დიღმის მასივი,ახალი აშენებული,შავი კარკასი,1,442.21
2023-10-30,ვაჟა-ფშაველა,ახალი აშენებული,ახალი რემონტით,11,1823.53
2023-10-30,ვაჟა-ფშაველა,მშენებარე,გარემონტებული,1,1323.94
2023-10-30,ვაჟა-ფშაველა,ძველი აშენებული,ახალი რემონტით,3,1376.47
2023-10-30,ვაჟა-ფშაველა,ძველი აშენებული,გარემონტებული,1,1772.15
2023-10-30,ვაჟა-ფშაველა,ძველი აშენებული,ძველი რემონტით,6,1222.22
2023-10-30,ვარკეთილი,ახალი აშენებული,ახალი რემონტით,9,1218.18
2023-10-30,ვარკეთილი,ახალი აშენებული,გარემონტებული,1,1200.0
2023-10-30,ვარკეთილი,ძველი აშენებული,ახალი რემონტით,2,819.0450000000001
2023-10-30,ვარკეთილი,ძველი აშენებული,გარემონტებული,2,807.435
2023-10-30,ვარკეთილი,ძველი აშენებული,მიმდინარე რემონტი,1,974.03
2023-10-30,ვარკეთილი,ძველი აშენებული,სარემონტო,2,859.675
2023-10-30,ვარკეთილი,ძველი აშენებული,ძველი რემონტით,5,875.0
2023-10-30,ვაშლიჯვარი,ახალი აშენებული,ახალი რემონტით,3,1479.67
2023-10-30,ვაშლიჯვარი,ძველი აშენებული,ძველი რემონტით,1,1090.91
2023-10-30,დიღმის მასივი,ახალი აშენებული,მწვანე კარკასი,3,1103.45
2023-10-30,ვაკე,ძველი აშენებული,ძველი რემონტით,1,2482.27
2023-10-30,ვაკე,ძველი აშენებული,სარემონტო,1,1653.54
2023-10-30,ვაშლიჯვარი,მშენებარე,მწვანე კარკასი,1,910.44
2023-10-30,ვაკე,ძველი აშენებული,ახალი რემონტით,2,2112.315
2023-10-30,ვაკე,ძველი აშენებული,გარემონტებული,2,1485.415
2023-10-30,დიღმის მასივი,ძველი აშენებული,ახალი რემონტით,1,1000.0
2023-10-30,დიღმის მასივი,ძველი აშენებული,ძველი რემონტით,4,1006.115
2023-10-30,დიღომი,ახალი აშენებული,შავი კარკასი,1,686.27
2023-10-30,ვაზისუბანი,ახალი აშენებული,ახალი რემონტით,8,1190.74
2023-10-30,ვაზისუბანი,ახალი აშენებული,თეთრი კარკასი,2,902.19
2023-10-30,ვაზისუბანი,ახალი აშენებული,მწვანე კარკასი,5,856.25
2023-10-30,ვაზისუბანი,ძველი აშენებული,სარემონტო,1,729.89
2023-10-30,დიღმის მასივი,ახალი აშენებული,ძველი რემონტით,1,1000.0
2023-10-30,ვაკე,ახალი აშენებული,ახალი რემონტით,29,2336.84
2023-10-30,ვაკე,ახალი აშენებული,გარემონტებული,2,1842.105
2023-10-30,ვაკე,ახალი აშენებული,მწვანე კარკასი,1,2261.45
2023-10-30,ვაკე,ახალი აშენებული,შავი კარკასი,1,2692.31
2023-10-30,ვაკე,ახალი აშენებული,ძველი რემონტით,1,1647.06
2023-10-30,ვაკე,მშენებარე,გარემონტებული,1,2977.44
2023-10-30,ვაზისუბანი,ძველი აშენებული,ძველი რემონტით,3,840.0
2023-10-30,ვაკე,მშენებარე,თეთრი კარკასი,1,1468.18
2023-10-31,ნავთლუღი,ახალი აშენებული,ახალი რემონტით,3,1245.45
2023-10-31,ნავთლუღი,ძველი აშენებული,გარემონტებული,1,700.0
2023-10-31,ნავთლუღი,ძველი აშენებული,ძველი რემონტით,2,999.4350000000001
2023-10-31,ნაძალადევი,ახალი აშენებული,ახალი რემონტით,7,1468.75
2023-10-31,ნაძალადევი,ახალი აშენებული,თეთრი კარკასი,1,1300.0
2023-10-31,ნაძალადევი,ახალი აშენებული,მწვანე კარკასი,1,1226.42
2023-10-31,ნუცუბიძის პლატო,ახალი აშენებული,ახალი რემონტით,4,1736.025
2023-10-31,ნაძალადევი,ძველი აშენებული,ძველი რემონტით,1,842.11
2023-10-31,ნუცუბიძის პლატო,ახალი აშენებული,გარემონტებული,1,1966.67
2023-10-31,ნუცუბიძის პლატო,ახალი აშენებული,მწვანე კარკასი,1,1666.67
2023-10-31,ნუცუბიძის პლატო,ახალი აშენებული,შავი კარკასი,2,1109.795
2023-10-31,მუხიანი,ძველი აშენებული,ძველი რემონტით,1,809.52
2023-10-31,ნუცუბიძის პლატო,ძველი აშენებული,ახალი რემონტით,2,987.645
2023-10-31,ნაძალადევი,ახალი აშენებული,შავი კარკასი,1,1039.01
2023-10-31,ნუცუბიძის პლატო,მშენებარე,თეთრი კარკასი,1,1396.23
2023-10-31,ლილოს დასახლება,ძველი აშენებული,ახალი რემონტით,1,691.49
2023-10-31,მუხიანი,მშენებარე,მიმდინარე რემონტი,1,1100.0
2023-10-31,ისანი,ახალი აშენებული,ახალი რემონტით,20,1244.7350000000001
2023-10-31,ნუცუბიძის პლატო,ძველი აშენებული,გარემონტებული,1,861.11
2023-10-31,ისანი,ახალი აშენებული,გარემონტებული,1,1137.93
2023-10-31,ისანი,ახალი აშენებული,თეთრი კარკასი,1,1310.34
2023-10-31,ისანი,ახალი აშენებული,მწვანე კარკასი,1,1306.41
2023-10-31,ისანი,ახალი აშენებული,შავი კარკასი,1,769.23
2023-10-31,ისანი,ძველი აშენებული,გარემონტებული,1,1363.64
2023-10-31,ისანი,ძველი აშენებული,სარემონტო,1,691.49
2023-10-31,ისანი,ძველი აშენებული,ძველი რემონტით,1,1333.33
2023-10-31,ლისის ტბის დასახლება,ახალი აშენებული,ახალი რემონტით,4,1724.47
2023-10-31,მთაწმინდა,ახალი აშენებული,ახალი რემონტით,2,2987.5
2023-10-31,მთაწმინდა,ძველი აშენებული,გარემონტებული,1,1075.27
2023-10-31,მთაწმინდა,ძველი აშენებული,ძველი რემონტით,1,1208.33
2023-10-31,მუხიანი,ახალი აშენებული,ახალი რემონტით,2,891.205
2023-10-31,მუხიანი,ახალი აშენებული,მწვანე კარკასი,1,917.81
2023-10-31,მუხიანი,ძველი აშენებული,ახალი რემონტით,1,1095.24
2023-10-31,ნუცუბიძის პლატო,ძველი აშენებული,მიმდინარე რემონტი,2,1230.77
2023-10-31,საბურთალო,ძველი აშენებული,ძველი რემონტით,9,1270.83
2023-10-31,ორთაჭალა,ახალი აშენებული,ახალი რემონტით,9,1428.57
2023-10-31,სამგორი,ძველი აშენებული,ძველი რემონტით,1,867.92
2023-10-31,სანზონა,ახალი აშენებული,ახალი რემონტით,3,1444.44
2023-10-31,სანზონა,ძველი აშენებული,სარემონტო,1,857.14
2023-10-31,სანზონა,ძველი აშენებული,ძველი რემონტით,1,1277.78
2023-10-31,სოლოლაკი,ახალი აშენებული,ახალი რემონტით,2,1862.5
2023-10-31,სოლოლაკი,ძველი აშენებული,ახალი რემონტით,1,1733.33
2023-10-31,სამგორი,ძველი აშენებული,ახალი რემონტით,2,857.405
2023-10-31,სოლოლაკი,ძველი აშენებული,გარემონტებული,2,1870.7849999999999
2023-10-31,ფონიჭალა,ძველი აშენებული,ძველი რემონტით,1,411.76
2023-10-31,ჩუღურეთი,ახალი აშენებული,ახალი რემონტით,2,1696.72
2023-10-31,ჩუღურეთი,ძველი აშენებული,ახალი რემონტით,2,1623.85
2023-10-31,ჩუღურეთი,ძველი აშენებული,გარემონტებული,3,1687.5
2023-10-31,ჩუღურეთი,ძველი აშენებული,ძველი რემონტით,5,1228.57
2023-10-31,თემქა,ძველი აშენებული,ძველი რემონტით,1,1000.0
2023-10-31,სოფელი დიღომი,ახალი აშენებული,ახალი რემონტით,1,1194.03
2023-10-31,სამგორი,ახალი აშენებული,თეთრი კარკასი,1,809.52
2023-10-31,სამგორი,ახალი აშენებული,ახალი რემონტით,9,1276.19
2023-10-31,საბურთალო,ძველი აშენებული,სარემონტო,1,1307.69
2023-10-31,ორთაჭალა,ახალი აშენებული,მიმდინარე რემონტი,1,1088.24
2023-10-31,ორთაჭალა,ახალი აშენებული,მწვანე კარკასი,1,1307.69
2023-10-31,ორთაჭალა,მშენებარე,მიმდინარე რემონტი,1,1150.0
2023-10-31,ორთაჭალა,ძველი აშენებული,ახალი რემონტით,3,1700.0
2023-10-31,ორთაჭალა,ძველი აშენებული,სარემონტო,1,1333.33
2023-10-31,საბურთალო,ახალი აშენებული,ახალი რემონტით,53,1916.67
2023-10-31,საბურთალო,ახალი აშენებული,გარემონტებული,4,1509.7
2023-10-31,საბურთალო,ახალი აშენებული,თეთრი კარკასი,8,1626.42
2023-10-31,საბურთალო,ახალი აშენებული,მწვანე კარკასი,2,1681.095
2023-10-31,საბურთალო,ახალი აშენებული,სარემონტო,1,1300.0
2023-10-31,საბურთალო,ახალი აშენებული,შავი კარკასი,1,608.91
2023-10-31,საბურთალო,მშენებარე,თეთრი კარკასი,6,1400.0
2023-10-31,საბურთალო,მშენებარე,მწვანე კარკასი,1,1220.59
2023-10-31,საბურთალო,ძველი აშენებული,ახალი რემონტით,5,1700.0
2023-10-31,საბურთალო,ძველი აშენებული,გარემონტებული,4,1266.665
2023-10-31,ნუცუბიძის პლატო,ძველი აშენებული,ძველი რემონტით,1,1000.0
2023-10-31,თემქა,ძველი აშენებული,ახალი რემონტით,2,1021.24
2023-10-31,მთაწმინდა,ძველი აშენებული,ახალი რემონტით,1,2146.34
2023-10-31,ვეძისი,ახალი აშენებული,ახალი რემონტით,1,1384.62
2023-10-31,დიდუბე,ახალი აშენებული,ახალი რემონტით,4,1373.845
2023-10-31,დიდუბე,ახალი აშენებული,თეთრი კარკასი,2,1212.395
2023-10-31,დიდუბე,მშენებარე,თეთრი კარკასი,1,1229.9
2023-10-31,დიდუბე,ძველი აშენებული,ახალი რემონტით,1,1021.13
2023-10-31,დიდუბე,ძველი აშენებული,გარემონტებული,1,1294.74
2023-10-31,დიდუბე,ძველი აშენებული,სარემონტო,1,1052.63
2023-10-31,დიდი დიღომი,ძველი აშენებული,ახალი რემონტით,1,1268.04
2023-10-31,დიღმის მასივი,ახალი აშენებული,ახალი რემონტით,11,1270.59
2023-10-31,დიღმის მასივი,ახალი აშენებული,თეთრი კარკასი,1,1200.0
2023-10-31,დიღმის მასივი,ახალი აშენებული,მიმდინარე რემონტი,1,1153.85
2023-10-31,დიღმის მასივი,ახალი აშენებული,მწვანე კარკასი,2,1305.23
2023-10-31,დიღმის მასივი,მშენებარე,მწვანე კარკასი,1,1200.0
2023-10-31,დიღმის მასივი,ძველი აშენებული,ახალი რემონტით,1,1084.91
2023-10-31,დიღმის მასივი,ძველი აშენებული,სარემონტო,3,905.88
2023-10-31,დიღმის მასივი,ახალი აშენებული,გარემონტებული,3,1016.13
2023-10-31,დიდი დიღომი,მშენებარე,მწვანე კარკასი,1,936.51
2023-10-31,დიდი დიღომი,მშენებარე,თეთრი კარკასი,1,776.36
2023-10-31,დიდი დიღომი,მშენებარე,გარემონტებული,1,1199.35
2023-10-31,ავაჭალა,ახალი აშენებული,ახალი რემონტით,1,1295.77
2023-10-31,ავლაბარი,ახალი აშენებული,ახალი რემონტით,5,1562.5
2023-10-31,ავლაბარი,ძველი აშენებული,ახალი რემონტით,3,1388.89
2023-10-31,ავლაბარი,ძველი აშენებული,გარემონტებული,1,1611.11
2023-10-31,ბაგები,ახალი აშენებული,ახალი რემონტით,2,1508.9250000000002
2023-10-31,გლდანი,ახალი აშენებული,ახალი რემონტით,20,1303.92
2023-10-31,გლდანი,ახალი აშენებული,მწვანე კარკასი,4,839.135
2023-10-31,გლდანი,ძველი აშენებული,გარემონტებული,1,958.9
2023-10-31,გლდანი,ძველი აშენებული,სარემონტო,1,1136.36
2023-10-31,დიდი დიღომი,ახალი აშენებული,ახალი რემონტით,31,1194.03
2023-10-31,დიდი დიღომი,ახალი აშენებული,გარემონტებული,3,1250.0
2023-10-31,დიდი დიღომი,ახალი აშენებული,თეთრი კარკასი,1,773.81
2023-10-31,დიდი დიღომი,ახალი აშენებული,მწვანე კარკასი,13,945.21
2023-10-31,დიდი დიღომი,ახალი აშენებული,შავი კარკასი,4,804.5550000000001
2023-10-31,დიდი დიღომი,ახალი აშენებული,ძველი რემონტით,1,1145.83
2023-10-31,დიღმის მასივი,ძველი აშენებული,ძველი რემონტით,3,724.77
2023-10-31,დიღომი,ახალი აშენებული,გარემონტებული,1,1063.83
2023-10-31,ვეძისი,მშენებარე,თეთრი კარკასი,1,1386.27
2023-10-31,ვაზისუბანი,ახალი აშენებული,გარემონტებული,1,1203.7
2023-10-31,ვარკეთილი,ახალი აშენებული,ახალი რემონტით,11,1222.22
2023-10-31,ვარკეთილი,ახალი აშენებული,გარემონტებული,3,1169.81
2023-10-31,ვარკეთილი,ახალი აშენებული,მწვანე კარკასი,1,912.5
2023-10-31,ვარკეთილი,ახალი აშენებული,სარემონტო,1,684.21
2023-10-31,ვარკეთილი,ძველი აშენებული,ახალი რემონტით,5,1109.38
2023-10-31,ვარკეთილი,ძველი აშენებული,ძველი რემონტით,5,928.57
2023-10-31,ვაჟა-ფშაველა,ძველი აშენებული,ძველი რემონტით,2,1191.175
2023-10-31,ვაშლიჯვარი,ახალი აშენებული,ახალი რემონტით,6,1106.44
2023-10-31,ვერა,მშენებარე,სარემონტო,1,3803.42
2023-10-31,ვერა,ძველი აშენებული,ახალი რემონტით,1,1733.33
2023-10-31,ვერა,ძველი აშენებული,გარემონტებული,2,2129.17
2023-10-31,ვერა,ძველი აშენებული,სარემონტო,1,1126.13
2023-10-31,ვერა,ძველი აშენებული,ძველი რემონტით,2,1910.83
2023-10-31,ვაზისუბანი,ახალი აშენებული,ახალი რემონტით,7,1366.67
2023-10-31,ვერა,ახალი აშენებული,ახალი რემონტით,11,2429.91
