Date Published,Lat,Lon,Street,Size,Price Per SQMT
2023-10-30/2023-11-05,41.7837919,44.7664386,ფარსადანის ქუჩა,4,0.0003872715802947217
2023-10-30/2023-11-05,41.7838853,44.7305814,დიღომი,7,0.00027639985870991153
2023-10-30/2023-11-05,41.7842021,44.7523462,ტარიელის ქუჩა,5,0.00044449016413829575
2023-10-30/2023-11-05,41.7849279,44.7642937,ასმათის ქუჩა,15,0.00035872578696781156
2023-10-30/2023-11-05,41.7850391,44.7271806,ბარონ დე ბაის ქუჩა,1,0.0005079887590151951
2023-10-30/2023-11-05,41.7851211,44.7392391,ჰაინრიხ კლაპროთის ქუჩა,4,0.00039025125185932017
2023-10-30/2023-11-05,41.7852421,44.7654023,მელიქ-სურხავის ქუჩა,3,0.0003704095284251611
2023-10-30/2023-11-05,41.7857949,44.7579682,დავარის ქუჩა,23,0.0004053115310992488
2023-10-30/2023-11-05,41.7858808,44.7397034,კრისტიან სტივენის ქუჩა,1,0.00036468830502675245
2023-10-30/2023-11-05,41.7862353,44.7642492,როსტევანის ქუჩა,6,0.0003886558496630381
2023-10-30/2023-11-05,41.7864577,44.77967,აკაკი ბელიაშვილის ქუჩა,13,0.000403403398323198
2023-10-30/2023-11-05,41.7866314,44.740186,არქანჯელო ლამბერტის ქუჩა,3,0.000382166293266619
2023-10-30/2023-11-05,41.7867757,44.7569113,ვეფხისტყაოსნის ქუჩა,17,0.00038930671026052635
2023-10-30/2023-11-05,41.7868553,44.8172492,ბრონშტეინის ქუჩა,1,0.0003756259379942983
2023-10-30/2023-11-05,41.7869166,44.7445743,სტრაბონის ქუჩა,20,0.0002955954839411982
2023-10-30/2023-11-05,41.7874836,44.7630328,მეფე მირიანის ქუჩა,96,0.00037389401381903093
2023-10-30/2023-11-05,41.7875197,44.7652814,გიორგი ბალანჩინის ქუჩა,1,0.0003765625422687326
2023-10-30/2023-11-05,41.787941,44.8003256,დ. სარაჯიშვილის გამზირი,8,0.0003780595216429555
2023-10-30/2023-11-05,41.78799885,44.7632761964581,ცამეტი ასურელი მამის სახელობის ტაძარი,1,0.00037909613620432087
2023-10-30/2023-11-05,41.7883178,44.8182232,რამაზ შენგელიას ქუჩა,7,0.0003690855827219777
2023-10-30/2023-11-05,41.7891173,44.8109021,თენგიზ შეშელიძის ქუჩა,3,0.00041274086669984604
2023-10-30/2023-11-05,41.790867,44.8182214,გობრონიძის ქუჩა (Gobronidze Street),13,0.0004048035423402336
2023-10-30/2023-11-05,41.7910272,44.7308818,მარკო პოლოს ქუჩა,1,0.00031749297438449697
2023-10-30/2023-11-05,41.7910558,44.8149983,ახმეტელის თეატრი,2,0.000386282589679514
2023-10-30/2023-11-05,41.79163,44.8164333,ილია ვეკუას ქუჩა,2,0.00039281977002209083
2023-10-30/2023-11-05,41.7924757,44.739673,არჩილ მეფის ქუჩა,27,0.00035773838381747576
2023-10-30/2023-11-05,41.7925119,44.7593139,იოანე პეტრიწის ქუჩა,7,0.00036078631637156695
2023-10-30/2023-11-05,41.793374,44.8121398,აკაკი ვასაძის ქუჩა,4,0.0004233229075360813
2023-10-30/2023-11-05,41.7938779,44.7421584,King Bagrat III St,8,0.00024772389326350373
2023-10-30/2023-11-05,41.7938884,44.755381,პეტრე იბერის ქუჩა,37,0.0003651169205421715
2023-10-30/2023-11-05,41.7942909,44.7837473,ბობ უოლშის II შესახვევი,32,0.000324087303462463
2023-10-30/2023-11-05,41.7964166,44.7520138,დემეტრე თავდადებულის ქუჩა,31,0.0002927983708368708
2023-10-30/2023-11-05,41.7970907,44.8026263,მიხეილ იპოლიტოვ-ივანოვის ქუჩა,2,0.00040413204469941043
2023-10-30/2023-11-05,41.8004584,44.825454,ნიკო კეცხოველის ქუჩა,1,0.00030212948935403114
2023-10-30/2023-11-05,41.800724,44.8554507,აკაკი ხორავას ქუჩა,1,0.0007349359120349774
2023-10-30/2023-11-05,41.8009587,44.7479203,ასი ათასი მოწამის ქუჩა,13,0.0004215004978631143
2023-10-30/2023-11-05,41.8037365,44.8166869,ა. რაზმაძის ქუჩა,2,0.00034051121502737296
2023-10-30/2023-11-05,41.8049264,44.8216417,მიხეილ ხერგიანის ქუჩა,3,0.0003873414287490863
2023-10-30/2023-11-05,41.8069528,44.8330845,ხიზანიშვილის ქ. (Khizanishvili Str.),5,0.0004346637565810955
2023-10-30/2023-11-05,41.8107667,44.7763943,დიღომი 8,1,0.00041274086669984604
2023-10-30/2023-11-05,41.8117104,44.7749172,მ. თარხნიშვილის ქუჩა,1,0.0005307276058406127
2023-10-30/2023-11-05,41.8119883,44.7775873,ა. გელოვანის 1-ლი შეს.,1,0.0005275876003239501
2023-10-30/2023-11-05,41.816446299999996,44.79649933840503,ლიბანის სკვერი,1,0.00034671502774684604
2023-10-30/2023-11-05,41.8196405,44.7765225,დიღომი 9,1,0.00037140645636472836
2023-10-30/2023-11-05,41.8214958,44.8265009,ქერჩის ქუჩა,33,0.0003907608280832073
2023-10-30/2023-11-05,41.8225231,44.7844664,წმინდა ქეთევან წამებულის სახელობის ეკლესია,16,0.0005093111172535065
2023-10-30/2023-11-05,41.8262639,44.8057542,ნოდარ დუმბაძის ქუჩა,5,0.00031749297438449697
2023-10-30/2023-11-05,41.839807,43.384652,Tbilisi,86,0.0008201161021325942
2023-10-30/2023-11-05,42.512148,41.8691857,Metro Bus a Tblilisi,5,0.000865889064249607
2023-11-06/2023-11-12,41.6284342,44.9222642,რუსთავის გზატკეცილი,1,0.0003254302987441094
2023-11-06/2023-11-12,41.6305462,44.91769801455217,ფონიჭალა,1,0.00028574367694604726
2023-11-06/2023-11-12,41.6474869,44.7602777,გრ. რობაქიძის II შესახვევი,2,0.00032034564875934164
2023-11-06/2023-11-12,41.6477717,45.5540756,ბადიაურის გამგეობა (Badiauri Town Hall),1,0.0003968662179806212
2023-11-06/2023-11-12,41.6530496,44.7553301,ვახტანგ გორგასლის ქუჩა,38,0.00047764278052352495
2023-11-06/2023-11-12,41.657316,44.872239390029385,კრწანისის რაიონი,23,0.0005692966523688415
2023-11-06/2023-11-12,41.6668639,44.8891798,ქინძმარაულის I შესახვევი,6,0.0003386602309867114
2023-11-06/2023-11-12,41.6671043,44.8930646,ოცხელის ქუჩა,2,0.0003004467765897933
2023-11-06/2023-11-12,41.66818275,44.85258474812308,ორთაჭალის სასაფლაო,4,0.0004273947549325625
2023-11-06/2023-11-12,41.6696516,44.9135732,Gumathesi Street,1,0.0002910362848290368
2023-11-06/2023-11-12,41.6721906,44.8773537,ბერი გაბრიელ სალოსის გამზირი,27,0.00034130494746333425
2023-11-06/2023-11-12,41.6732122,44.87276813300214,,3,0.00026457642034383286
2023-11-06/2023-11-12,41.6734403,44.9115247,ნავთლუღის II დასახლების VII ქუჩა - I შეს.,1,0.00021620636569635475
2023-11-06/2023-11-12,41.6735884,44.8523018,შ. ნადირაშვილის ქუჩა,16,0.0003523664026908901
2023-11-06/2023-11-12,41.6754651,44.8773492,მოსკოვის გამზირი,57,0.0003223760163305305
2023-11-06/2023-11-12,41.675465700000004,44.829620476266534,დიმიტრი გულუას მოედანი,1,0.0004116931398843772
2023-11-06/2023-11-12,41.6760677,44.8350528,დიმიტრი გულიას ქუჩა,3,0.0004398992157286959
2023-11-06/2023-11-12,41.67659915,44.85307476129846,მაიორ შალვა დოლიძის სახელობის სკვერი,11,0.0005320166273166139
2023-11-06/2023-11-12,41.67671025,44.91284284491345,,2,0.0002016889994426236
2023-11-06/2023-11-12,41.6770168,44.8388703,რიჩარდ ჰოლბრუკის ქუჩა,13,0.0004787603557933584
2023-11-06/2023-11-12,41.6770823,44.7794082,ტ. ტაბიძის 1-ლი შესახვევი,3,0.0004912568792651321
2023-11-06/2023-11-12,41.6772915,44.8826722,გრიგოლ ლორთქიფანიძის ქუჩა,1,0.0002804510690630577
2023-11-06/2023-11-12,41.6775804,44.8498954,დოდაშვილის ქუჩა,1,0.00038099156926139633
2023-11-06/2023-11-12,41.6777055,44.8417172,ჩქალოვის ქუჩა,1,7.937324359612424e-06
2023-11-06/2023-11-12,41.6801824,44.833591239653295,,1,0.0002313920546611652
2023-11-06/2023-11-12,41.6817295,44.8425369,ვ. ლობჟანიძის ქუჩა,1,0.00033819986617385385
2023-11-06/2023-11-12,41.68173135,44.82019138848683,,3,0.0004585995519199428
2023-11-06/2023-11-12,41.6820281,44.82412553155259,ჟანი კალანდაძის პარკი,6,0.0003768149491833683
2023-11-06/2023-11-12,41.6823956,44.8400103,ნავთლუღის ქუჩა,19,0.0004911235322158907
2023-11-06/2023-11-12,41.6833116,44.8706053,ჯავახეთის ქუჩა,4,0.0003657757184640193
2023-11-06/2023-11-12,41.6843626,44.7838358,მარო მაყაშვილის აღმართი,1,0.0005759163808847583
2023-11-06/2023-11-12,41.6843764,44.8501263,აბუსერიძე ტბელის ქუჩა,1,0.00043446373600723335
2023-11-06/2023-11-12,41.6860941,44.8883092,შუამთის ქუჩა,10,0.0003386602309867114
2023-11-06/2023-11-12,41.686574,44.8804163049863,მესამე მასივი,3,0.0002955129357678582
2023-11-06/2023-11-12,41.6866296,44.8158428,გრიშაშვილის ქუჩა,2,0.0004153871706413408
2023-11-06/2023-11-12,41.6867619,44.8268581,ბოჭორმის ქუჩა,4,0.0006185271129769015
2023-11-06/2023-11-12,41.6868415,44.7780929,თაყაიშვილის,2,0.000391197380922986
2023-11-06/2023-11-12,41.6871874,44.8333234,ლეხ კაჩინსკის ქუჩა,3,0.000493879371233548
2023-11-06/2023-11-12,41.6872822,44.7719586,დავით გურამიშვილის ქუჩა,55,0.0003887669722040727
2023-11-06/2023-11-12,41.6876703,44.8237587,თელავის ქუჩა,1,0.0004904377473912201
2023-11-06/2023-11-12,41.6886257,44.9786133,Tbilisi Railway Bypass,4,0.00034677217648223526
2023-11-06/2023-11-12,41.6887246,44.879234,კალოუბნის ქუჩა,2,0.00026517013220593187
2023-11-06/2023-11-12,41.6888314,44.8204204,ფარნავაზ I,32,0.0003774880342890635
2023-11-06/2023-11-12,41.6888413,44.8083179,ორპირის ჩიხი,1,0.0008591201140357294
2023-11-06/2023-11-12,41.68887245,44.80457257468296,ბეთლემის ეკლესია,1,0.0011545187523328093
2023-11-06/2023-11-12,41.6890089,44.7727506,ბესიკის ქუჩა,1,0.0006085292592135338
2023-11-06/2023-11-12,41.6891292,44.8356499,ძევერის ქუჩა,1,0.0002523656405490051
2023-11-06/2023-11-12,41.68943,44.8595197,შალვა აზმაიფარაშვილის ქუჩა,1,0.00041122960014177584
2023-11-06/2023-11-12,41.6895389,44.8565577,დიმიტრი უზნაძის ქუჩა,2,0.0005056789976265479
2023-11-06/2023-11-12,41.6897908,44.86795670709502,,3,0.00040347959663705025
2023-11-06/2023-11-12,41.6900752,44.791722,ოქროყანის ქუჩა,1,0.0005238538829451884
2023-11-06/2023-11-12,41.6901124,44.8084232,კოტე აფხაზის ქუჩა,1,0.0005212567904147233
2023-11-06/2023-11-12,41.6902213,44.7944809,ამაღლების შეს.,6,0.000692531550376184
2023-11-06/2023-11-12,41.6904488,44.8869191,გიორგი აბაშვილის ქუჩა,9,0.0003097493207392591
2023-11-06/2023-11-12,41.6906301,44.7972986,პაოლო იაშვილის ქუჩა,2,0.0006692101039427708
2023-11-06/2023-11-12,41.690639000000004,44.69479108152969,წყნეთის ტყეპარკი,5,0.0003998062029234216
2023-11-06/2023-11-12,41.690705,44.8045747,გიორგი ჯიბლაძის ქუჩა,1,0.0008175444090400797
2023-11-06/2023-11-12,41.6909142,44.8257614,ახმეტის ქუჩა,1,0.0004631651008915918
2023-11-06/2023-11-12,41.691037,44.804668,აბო თბილელის ქუჩა,1,0.0009524789231534909
2023-11-06/2023-11-12,41.6915019,44.8341209,ჯორჯ ბუშის ქუჩა,2,0.0003923340057712825
2023-11-06/2023-11-12,41.6915296,44.8038034,გია აბესაძის II ჩიხი,1,0.0004730454822544374
2023-11-06/2023-11-12,41.6919015,44.8043121,ქართულ-ებრაული 26 საუკუნოვანი მეგობრობის საზოგადოება,1,0.00038456971508270965
2023-11-06/2023-11-12,41.6922896,44.8624694,ალექსანდრე წულუკიძის ქუჩა,6,0.0004078911615161228
2023-11-06/2023-11-12,41.693202,44.8580962,დავით კვაჭანტირაძის ქუჩა,2,0.00033423120399404767
2023-11-06/2023-11-12,41.6934591,44.8014495,თბილისი,16,0.0004249532339595457
2023-11-06/2023-11-12,41.6936215,44.7945991,დანიელ ჭონქაძის ქუჩა,1,0.0006326841247047063
2023-11-06/2023-11-12,41.6947899,44.8159154,კონსტანტინე ერისთავის ქუჩა,11,0.0005503200972898801
2023-11-06/2023-11-12,41.6948246,44.794709,შიო ჩიტაძის ქუჩა,2,0.0007849124811328412
2023-11-06/2023-11-12,41.6952649,44.8195904,მარტყოფის ქუჩა,2,0.0002842085984148982
2023-11-06/2023-11-12,41.6954171,44.7959158,კლიკეს ხინკალი,1,0.0004196749132604034
2023-11-06/2023-11-12,41.6957586,44.7969814,9 აპრილის ქუჩა,1,0.0009608353382392909
2023-11-06/2023-11-12,41.69588645,44.78900241377039,მთაწმინდის პანთეონი,4,0.0007809596936017541
2023-11-06/2023-11-12,41.6960185,44.8824055,რომანოზ ხომლელის ქუჩა,3,0.0003564303127630117
2023-11-06/2023-11-12,41.696326400000004,44.79373096919663,სულხან საბას ბაღი,2,0.000700249804583471
2023-11-06/2023-11-12,41.6965575,44.7963111,პავლე ინგოროყვას შესახევი,4,0.0008612854161210318
2023-11-06/2023-11-12,41.6966766,44.7954762,ვახტანგ კოტეტიშვილის ქუჩა,1,0.0005212567904147233
2023-11-06/2023-11-12,41.696996,44.8141498,ერევნის ქუჩა,1,0.000440962817192884
2023-11-06/2023-11-12,41.6970012,44.8119602,B&B Old Tbilisi,1,0.0005079887590151951
2023-11-06/2023-11-12,41.6970028,44.8213852,საინგილოს ქუჩა,2,0.0003482167695156847
2023-11-06/2023-11-12,41.6974238,44.7936784,სერგო ფარაჯანოვის ქუჩა,1,0.0004431662184351124
2023-11-06/2023-11-12,41.697489,44.7955152,მიხაი ზიჩის ქუჩა,7,0.0007003514023352741
2023-11-06/2023-11-12,41.697589,44.7921677,ვეძინის ქუჩა,2,0.0005400761864713643
2023-11-06/2023-11-12,41.6976077,44.7965839,ტარას შევჩენკოს ქუჩა,1,0.0008205986914536585
2023-11-06/2023-11-12,41.6979141,44.8129668,სამრეკლოს II შესახვევი,1,0.0002284393699993894
2023-11-06/2023-11-12,41.6982896,44.7933175,ზაალ ქიქოძის ქუჩა,1,0.0004233229075360813
2023-11-06/2023-11-12,41.6983438,44.8010491,რევაზ თაბუკაშვილის ქუჩა,1,0.000600661783308286
2023-11-06/2023-11-12,41.6988754,44.8520951,შალვა მშველიძის ქუჩა,1,0.00030642834422719723
2023-11-06/2023-11-12,41.699018,44.8026224,ათონელის ქუჩა,2,0.0006370004416914635
2023-11-06/2023-11-12,41.699344,44.8050557,სანაპიროს ქუჩა,1,0.0004218433902754496
2023-11-06/2023-11-12,41.6994363,44.8528847,შანდორ პეტეფის ქუჩა,5,0.00023282712290538318
2023-11-06/2023-11-12,41.7000055,44.8879953,მიხეილ გახოკიძის ქუჩა,1,0.0003016913490493805
2023-11-06/2023-11-12,41.7005039,44.7757512,რევაზ ჯაფარიძის ქუჩა,3,0.0005521615565413102
2023-11-06/2023-11-12,41.7007113,44.8105415,შოთა გამცემლიძის ქუჩა,1,0.00019276268446780348
2023-11-06/2023-11-12,41.70115155,44.93839143472633,სამგორის რაიონი,1,0.000272847112326549
2023-11-06/2023-11-12,41.7015494,44.7957882,რევაზ ლაღიძის ქუჩა,1,0.0005976329003326578
2023-11-06/2023-11-12,41.7016292,44.8000225,მარია ბროსეს ქუჩა,4,0.0005300751577782527
2023-11-06/2023-11-12,41.70167015,44.847662265370126,ვაზისუბნის 1-ლი მიკრორაიონი,19,0.0002740472357697224
2023-11-06/2023-11-12,41.7018156,44.7823367,ვალერიან გუნიას II გას.,1,0.0005403698674726699
2023-11-06/2023-11-12,41.702,44.8000016,პრეზიდენტ ზ. გამსახურდიას სანაპირო,1,0.0004218433902754496
2023-11-06/2023-11-12,41.7029189,44.7926852,შოთა რუსთაველის გამზირი,5,0.000897447865903426
2023-11-06/2023-11-12,41.7029471,44.7788582,გურამ რჩეულიშვილის ქუჩა,3,0.00047623946157674546
2023-11-06/2023-11-12,41.7029979,44.7815528,იაკობ გოგებაშვილის II ჩიხი,1,0.0007657168559015544
2023-11-06/2023-11-12,41.7035495,44.8017998,რომის ქუჩა,1,0.0006425454564890887
2023-11-06/2023-11-12,41.7037263,44.7724829,გიორგი შატბერაშვილის ქუჩა,8,0.0007862348393711526
2023-11-06/2023-11-12,41.7039551,44.8483474,ზურაბ პატარიძის ქუჩა,1,0.0003645295585395602
2023-11-06/2023-11-12,41.7040318,44.7877933,Goethe-Institut in Georgien,8,0.00029997053712821657
2023-11-06/2023-11-12,41.7040582,44.8082696,მიხეილ ბუხაიძის ქუჩა,1,0.0007293258111776033
2023-11-06/2023-11-12,41.70414255,44.79892073452957,ალექსანდრე გრიბოედოვის მოედანი,1,0.0005820693947283298
2023-11-06/2023-11-12,41.7041899,44.7855688,მიხეილ ზანდუკელის ქუჩა,2,0.0005608545141799577
2023-11-06/2023-11-12,41.7046742,44.770178,მარუხის გმირების ქუჩა,2,0.0006283709826476929
2023-11-06/2023-11-12,41.7049538,44.7853533,შოთა მილორავას ქუჩა,1,0.0007689298848023255
2023-11-06/2023-11-12,41.7051737,44.7865877,თამარ ჭოველიძის ქუჩა,2,0.000979692833452858
2023-11-06/2023-11-12,41.7052411,44.7721433,ქობულეთის I. შესასვლელი,2,0.0006902011519442018
2023-11-06/2023-11-12,41.7055661,44.8200552,გიორგი გედევანიშვილის ქუჩა,1,0.0004403945047687357
2023-11-06/2023-11-12,41.7056403,44.7785161,ლარსის ქუჩა,1,0.0005556127051728697
2023-11-06/2023-11-12,41.7056436,44.7358963,ირაკლი უჩანეიშვილის ქუჩა,1,0.00025399437950759756
2023-11-06/2023-11-12,41.7060477,44.7709185,მცხეთის ქუჩა,2,0.0004524274884979082
2023-11-06/2023-11-12,41.706205,44.7904128,ლეო ქიაჩელის ქუჩა,3,0.0008964509379638587
2023-11-06/2023-11-12,41.7063194,44.7747451,შროშის ქუჩა,2,0.0010380242301716498
2023-11-06/2023-11-12,41.7063392,44.8481888,ჯუმბერ ლეჟავას I შესახვევი,1,0.0003301926933598768
2023-11-06/2023-11-12,41.7063539,44.7579531,ცხვედაძის ქ.,1,0.0005714873538920945
2023-11-06/2023-11-12,41.7063787,44.8029491,მიხეილ წინამძღვრიშვილის ქუჩა,2,0.0005423843603951397
2023-11-06/2023-11-12,41.7065053,44.7668787,არაყიშვილის I ჩიხი,4,0.0008941157771372608
2023-11-06/2023-11-12,41.7065433,44.7768734,მოსე ჯანაშვილის ქუჩა,1,0.0007855506420113539
2023-11-06/2023-11-12,41.7066772,44.7865125,მელიქიშვილის გამზირი,1,0.0012075591286334834
2023-11-06/2023-11-12,41.7067619,44.7817388,სიმონ ჯანაშიას ქუჩა,7,0.000622533874313634
2023-11-06/2023-11-12,41.7068069,44.7849854,ე. ტატიშვილის ჩიხი,1,0.0006627665840276374
2023-11-06/2023-11-12,41.706933,44.7778367,ვასილ ბარნოვის ქუჩა,5,0.0007109080437335587
2023-11-06/2023-11-12,41.7074231,44.7806095,ვასილ პეტრიაშვილის ქუჩა,1,0.00048743743878328663
2023-11-06/2023-11-12,41.7079852,44.7739069,ზაქარია ფალიაშვილის ქუჩა,9,0.000631379228579986
2023-11-06/2023-11-12,41.7080349,44.8590477,თბილისის ზღვის ახალი ქალაქი,5,0.0003968662179806212
2023-11-06/2023-11-12,41.7082681,44.8112522,დ. ჭიჭინაძის ქუჩა,1,0.00036725047333003533
2023-11-06/2023-11-12,41.7082874,44.8055895,არნოლდ ჩიქობავას შესახვევი,1,0.0005159260833748076
2023-11-06/2023-11-12,41.7084572,44.8062698,ზურაბ ქვლივიძის ქუჩა,1,0.00023150635213194364
2023-11-06/2023-11-12,41.7086083,44.7844376,შალვა ღამბაშიძის ქუჩა,1,0.0007619831385227927
2023-11-06/2023-11-12,41.7087269,44.7728716,ბაზალეთის ქუჩა,1,0.0007750574992079463
2023-11-06/2023-11-12,41.7087295,44.8445562,თამარ ღვალაძის II შესახვევი,1,0.0004249516464946738
2023-11-06/2023-11-12,41.7087425,44.7978234,სანკტ-პეტერბურგის ქუჩა,3,0.0005195328035638154
2023-11-06/2023-11-12,41.7087564,44.7789189,კორნელი კეკელიძის ქუჩა,2,0.0006351177083533634
2023-11-06/2023-11-12,41.7087786,44.7646793,ოთარი თაქთაქიშვილის ქუჩა,1,0.001427064246333693
2023-11-06/2023-11-12,41.7088451,44.7697397,მირცხულავას ქუჩა,20,0.0003759974047743282
2023-11-06/2023-11-12,41.7089119,44.7830576,გიორგი ქუჩიშვილის ქუჩა,2,0.0007077442262438171
2023-11-06/2023-11-12,41.7089357,44.8034032,გიორგი მაზნიაშვილის ქუჩა,1,0.0002843213084208047
2023-11-06/2023-11-12,41.7094372,44.7551934,გრიგოლ მუხაძის ქუჩა,1,0.00024245033495897726
2023-11-06/2023-11-12,41.7095941,44.7968749,მარჯანიშვილი,2,0.0003507694130297361
2023-11-06/2023-11-12,41.7098152,44.7730111,ატენის ქუჩა,4,0.0005702872304489212
2023-11-06/2023-11-12,41.7100623,44.8047404,მაქსიმ გორკის ქუჩა,1,0.0003463562606857916
2023-11-06/2023-11-12,41.7101506,44.8193015,პ. ბაგრატიონის ქუჩა,2,0.000535169332552252
2023-11-06/2023-11-12,41.7101721,44.7409007,ვ. ლეჟავას ქუჩა,1,0.00016054984728675243
2023-11-06/2023-11-12,41.7102343,44.7845388,ლუარსაბ ბოცვაძის ქუჩა,1,0.00041087400801046516
2023-11-06/2023-11-12,41.7102387,44.7728277,გრიგოლ აბაშიძის ქუჩა,7,0.0005543522580645632
2023-11-06/2023-11-12,41.7104505,44.7565755,ილო მოსაშვილის ქუჩა,4,0.0006325730021636718
2023-11-06/2023-11-12,41.7105135,44.7660898,ჭავჭავაძის გამზირი 1-ლი ჩიხი,1,0.0005714873538920945
2023-11-06/2023-11-12,41.71078515,44.90122497907073,ვარკეთილის მეურნეობა,2,0.0003492422718229466
2023-11-06/2023-11-12,41.7113175,44.7959967,დავით აღმაშენებლის გამზირი,9,0.0004501764633095221
2023-11-06/2023-11-12,41.7117169,44.72626671202614,,1,0.0006013126439057742
2023-11-06/2023-11-12,41.7120113,44.8775867,ვიქტორ კუპრაძის ქუჩა,14,0.0003834838891103146
2023-11-06/2023-11-12,41.7121766,44.7811063,ჭაბუა ამირეჯიბის გზატკეცილი,8,0.0006757949082315052
2023-11-06/2023-11-12,41.7125321,44.7667872,"ზ, ავალიშვილის ქუჩა",5,0.0007256968664803886
2023-11-06/2023-11-12,41.7126196,44.7670307,ნინო რამიშვილის ქუჩა,1,0.00044591570759328216
2023-11-06/2023-11-12,41.7131224,44.8050886,გიორგი ერისთავის ქუჩა,3,0.00041274086669984604
2023-11-06/2023-11-12,41.7132578,44.7088932,წყნეთის გზატკეცილი,19,0.0005138369796033576
2023-11-06/2023-11-12,41.7137831,44.7177004,ბაგები,1,0.0006573977778307956
2023-11-06/2023-11-12,41.7141725,44.7596077,ნიკოლოზ ყიფშიძის ქუჩა,33,0.0005952993269709318
2023-11-06/2023-11-12,41.7144175,44.7436858,გივი სვანიძის ქუჩა,2,0.0005880731868739406
2023-11-06/2023-11-12,41.7144838,44.7664163,სიმონ ჩიქოვანის ქუჩა,1,0.000668059191910627
2023-11-06/2023-11-12,41.7147524,44.8031729,პორპილე ჩანჩიბაძის ქუჩა,1,0.00023231278428688027
2023-11-06/2023-11-12,41.7152447,44.7574165,ვლადიმერ გაბაშვილის ქუჩა,11,0.0004545927905832104
2023-11-06/2023-11-12,41.7156691,44.7998915,გიორგი ჩუბინაშვილის ქუჩა,1,0.00037702290708159015
2023-11-06/2023-11-12,41.71573395,44.72558560003113,თბილისის ივანე ჯავახიშვილის სახელობის სახელმწიფო უნივერსიტეტი,2,0.0003689554106024801
2023-11-06/2023-11-12,41.7162486,44.774766,პლატონ იოსელიანის ქუჩა,5,0.00045401495336983065
2023-11-06/2023-11-12,41.7172719,44.80223,გიორგი ჩიტაიას ქუჩა,3,0.0003645295585395602
2023-11-06/2023-11-12,41.7181022,44.7807554,ბერბუკის ქუჩა,9,0.0004884502413715732
2023-11-06/2023-11-12,41.7181101,44.7833032,მერაბ ალექსიძის III შეს.,13,0.0008433407132088201
2023-11-06/2023-11-12,41.7185053,44.7696734,ზაზა ფანასკერტელ-ციციშვილის ქუჩა (Zaza Panaskerteli-Tsitsishvili St),1,0.0003922689197115337
2023-11-06/2023-11-12,41.7186244,44.7805834,პავლე ასლანიდის ქუჩა,2,0.0005128781508207164
2023-11-06/2023-11-12,41.718641149999996,44.76503200854272,იყალტოს გორა,5,0.00040898492481287747
2023-11-06/2023-11-12,41.7190503,44.7253873,ჯურხა ნადირაძის ქუჩა,1,0.0006423708353531773
2023-11-06/2023-11-12,41.7191232,44.7370577,უნივერსიტეტის I შესახვევი,20,0.0005972090472118545
2023-11-06/2023-11-12,41.7191946,44.7803645,ბიძინა კვერნაძის ქუჩა,8,0.0005819662095116548
2023-11-06/2023-11-12,41.7195641,44.7590348,ბახტრიონის ქუჩა,13,0.00047623946157674546
2023-11-06/2023-11-12,41.7195742,44.7205383,ვაგან მამასახლისოვის ქუჩა,1,0.0003682918502860165
2023-11-06/2023-11-12,41.7199363,44.8149438,აფხაზეთის ქუჩა,1,0.00027780635258643484
2023-11-06/2023-11-12,41.7199364,44.7956526,ეგნატე ნინოშვილის ქუჩა,2,0.00035431422208873894
2023-11-06/2023-11-12,41.7200371,44.7164636,ანა პოლიტკოვსკაიას ქუჩა,102,0.0005262954039182053
2023-11-06/2023-11-12,41.7200891,44.7179865,პეტრე ქავთარაძის ქუჩა,35,0.0004960827724757765
2023-11-06/2023-11-12,41.720146,44.704685,Წმინდა მოწამე ვასილისკოს ქუჩა,3,0.0005800342647625252
2023-11-06/2023-11-12,41.7204157,44.779444,გიორგი მიროტაძის ქუჩა,9,0.0005772593761664047
2023-11-06/2023-11-12,41.7205863,44.7407698,ოთარ ლორთქიფანიძის ქუჩა,8,0.00046873551512716783
2023-11-06/2023-11-12,41.7213996,44.7510811,გივი კარტოზიას ქუჩა,9,0.0007568143528998131
2023-11-06/2023-11-12,41.7215552,44.720010833729745,ვაჟა-ფშაველას გამზირის VI კვარტალი,6,0.00048105106760354253
2023-11-06/2023-11-12,41.7215727,44.752629,სულხან ცინცაძის ქუჩა,27,0.00046690199320009734
2023-11-06/2023-11-12,41.7217508,44.7766462,იპოლიტე ხვიჩიას ქუჩა,4,0.00041727625383892856
2023-11-06/2023-11-12,41.7218377,44.82545963440259,ხუდადოვის ტყე,2,0.00042384200854920004
2023-11-06/2023-11-12,41.721980099999996,44.72721061574005,ვაჟა-ფშაველას გამზირის მე-7 კვარტალი,9,0.0004233229075360813
2023-11-06/2023-11-12,41.7223878,44.7299233,მარიჯანის ქუჩა,5,0.0004904059980937816
2023-11-06/2023-11-12,41.7224558,44.7409426,ედიშერ მაღალაშვილის ქუჩა,1,0.00040113332355634884
2023-11-06/2023-11-12,41.7226435,44.7078673,ელიზბარ მინდელის ქუჩა,26,0.0005848569830434257
2023-11-06/2023-11-12,41.72269685,44.75740613462273,საირმის გორა,11,0.00046142206446222095
2023-11-06/2023-11-12,41.7227239,44.717604283222315,სოხუმის მოედანი,4,0.0004481191088355105
2023-11-06/2023-11-12,41.7228734,44.7328471,დავით თავხელიძის ქუჩა,3,0.0005274479034152209
